timestamp,vtol_in_rw_mode,vtol_in_trans_mode,in_transition_to_fw,vtol_transition_failsafe,fw_permanent_stab
434874978,0,0,0,0,0
435078057,0,0,0,0,0
435281252,0,0,0,0,0
435484524,0,0,0,0,0
435684433,0,0,0,0,0
435887807,0,0,0,0,0
436090846,0,0,0,0,0
436291097,0,0,0,0,0
436494206,0,0,0,0,0
436697376,0,0,0,0,0
436900405,0,0,0,0,0
437102782,0,0,0,0,0
437307607,0,0,0,0,0
437506989,0,0,0,0,0
437711019,0,0,0,0,0
437914148,0,0,0,0,0
438117334,0,0,0,0,0
438316578,0,0,0,0,0
439329952,0,0,0,0,0
439533363,0,0,0,0,0
439736451,0,0,0,0,0
439939663,0,0,0,0,0
440143642,0,0,0,0,0
440347117,0,0,0,0,0
440546189,0,0,0,0,0
440749241,0,0,0,0,0
440949172,0,0,0,0,0
441152576,0,0,0,0,0
441355816,0,0,0,0,0
441559751,0,0,0,0,0
441762799,0,0,0,0,0
441962181,0,0,0,0,0
442166999,0,0,0,0,0
442369371,0,0,0,0,0
442572567,0,0,0,0,0
442775769,0,0,0,0,0
442978853,0,0,0,0,0
443178947,0,0,0,0,0
443381970,0,0,0,0,0
443585232,0,0,0,0,0
443789174,0,0,0,0,0
443992436,0,0,0,0,0
444195600,0,0,0,0,0
444398844,0,0,0,0,0
444598836,0,0,0,0,0
444802060,0,0,0,0,0
445001368,0,0,0,0,0
445201383,0,0,0,0,0
445400576,0,0,0,0,0
445603651,0,0,0,0,0
445806944,0,0,0,0,0
446006916,0,0,0,0,0
446210170,0,0,0,0,0
446413181,0,0,0,0,0
446617238,0,0,0,0,0
446820364,0,0,0,0,0
447023617,0,0,0,0,0
447227122,0,0,0,0,0
447427130,0,0,0,0,0
447630008,0,0,0,0,0
447833238,0,0,0,0,0
448032441,0,0,0,0,0
448236573,0,0,0,0,0
448439647,0,0,0,0,0
448642861,0,0,0,0,0
448846961,0,0,0,0,0
449050069,0,0,0,0,0
449253352,0,0,0,0,0
449456587,0,0,0,0,0
449656692,0,0,0,0,0
449859788,0,0,0,0,0
450062858,0,0,0,0,0
450262169,0,0,0,0,0
450466044,0,0,0,0,0
450669374,0,0,0,0,0
450872457,0,0,0,0,0
451076447,0,0,0,0,0
451279605,0,0,0,0,0
451482794,0,0,0,0,0
451682919,0,0,0,0,0
451885975,0,0,0,0,0
452089500,0,0,0,0,0
452288444,0,0,0,0,0
452491627,0,0,0,0,0
452691797,0,0,0,0,0
452894833,0,0,0,0,0
453098039,0,0,0,0,0
453302058,0,0,0,0,0
453505240,0,0,0,0,0
453708436,0,0,0,0,0
453911982,0,0,0,0,0
454115634,0,0,0,0,0
454318846,0,0,0,0,0
454518028,0,0,0,0,0
454722054,0,0,0,0,0
454925224,0,0,0,0,0
455128446,0,0,0,0,0
455331763,0,0,0,0,0
455535566,0,0,0,0,0
455738814,0,0,0,0,0
455941982,0,0,0,0,0
456145380,0,0,0,0,0
456345239,0,0,0,0,0
456548537,0,0,0,0,0
457357998,0,0,0,0,0
457561219,0,0,0,0,0
457761255,0,0,0,0,0
457964363,0,0,0,0,0
458167658,0,0,0,0,0
458370809,0,0,0,0,0
458571115,0,0,0,0,0
458774039,0,0,0,0,0
458977399,0,0,0,0,0
459177201,0,0,0,0,0
459381501,0,0,0,0,0
459583688,0,0,0,0,0
459787110,0,0,0,0,0
459990792,0,0,0,0,0
460194041,0,0,0,0,0
460397256,0,0,0,0,0
460601342,0,0,0,0,0
460800541,0,0,0,0,0
461003891,0,0,0,0,0
461207129,0,0,0,0,0
461406983,0,0,0,0,0
461610047,0,0,0,0,0
461813253,0,0,0,0,0
462017233,0,0,0,0,0
462220443,0,0,0,0,0
462423637,0,0,0,0,0
462627059,0,0,0,0,0
462830832,0,0,0,0,0
463030043,0,0,0,0,0
463233395,0,0,0,0,0
463433361,0,0,0,0,0
463636539,0,0,0,0,0
463839895,0,0,0,0,0
464043032,0,0,0,0,0
464246133,0,0,0,0,0
464449977,0,0,0,0,0
464653215,0,0,0,0,0
464853513,0,0,0,0,0
465055755,0,0,0,0,0
465259753,0,0,0,0,0
465462820,0,0,0,0,0
465662009,0,0,0,0,0
465866141,0,0,0,0,0
466069195,0,0,0,0,0
466272579,0,0,0,0,0
466476728,0,0,0,0,0
466675654,0,0,0,0,0
466878782,0,0,0,0,0
467286161,0,0,0,0,0
467489405,0,0,0,0,0
467692585,0,0,0,0,0
467892437,0,0,0,0,0
468095592,0,0,0,0,0
468298825,0,0,0,0,0
468501993,0,0,0,0,0
468702803,0,0,0,0,0
468905195,0,0,0,0,0
469108400,0,0,0,0,0
469311594,0,0,0,0,0
469515813,0,0,0,0,0
469718826,0,0,0,0,0
469918147,0,0,0,0,0
470121234,0,0,0,0,0
470321258,0,0,0,0,0
470524418,0,0,0,0,0
470727107,0,0,0,0,0
472350916,0,0,0,0,0
472550861,0,0,0,0,0
472754039,0,0,0,0,0
472957174,0,0,0,0,0
473161261,0,0,0,0,0
473364521,0,0,0,0,0
473567747,0,0,0,0,0
473770827,0,0,0,0,0
473974841,0,0,0,0,0
474174148,0,0,0,0,0
474377207,0,0,0,0,0
474577244,0,0,0,0,0
474780597,0,0,0,0,0
474983658,0,0,0,0,0
475186951,0,0,0,0,0
475391234,0,0,0,0,0
475594175,0,0,0,0,0
475793213,0,0,0,0,0
475996546,0,0,0,0,0
476196638,0,0,0,0,0
476399798,0,0,0,0,0
476602984,0,0,0,0,0
476802815,0,0,0,0,0
477005991,0,0,0,0,0
477209345,0,0,0,0,0
477412487,0,0,0,0,0
477616603,0,0,0,0,0
477819622,0,0,0,0,0
478022966,0,0,0,0,0
478225948,0,0,0,0,0
478430189,0,0,0,0,0
478633352,0,0,0,0,0
478832483,0,0,0,0,0
479035591,0,0,0,0,0
479235638,0,0,0,0,0
479438856,0,0,0,0,0
479642777,0,0,0,0,0
479846015,0,0,0,0,0
480049395,0,0,0,0,0
480251661,0,0,0,0,0
480455892,0,0,0,0,0
480659731,0,0,0,0,0
480862774,0,0,0,0,0
481062206,0,0,0,0,0
481265251,0,0,0,0,0
481465196,0,0,0,0,0
481668435,0,0,0,0,0
481871647,0,0,0,0,0
482075648,0,0,0,0,0
482278829,0,0,0,0,0
482482207,0,0,0,0,0
482685253,0,0,0,0,0
482885400,0,0,0,0,0
483088592,0,0,0,0,0
483291793,0,0,0,0,0
483491756,0,0,0,0,0
483694952,0,0,0,0,0
483898050,0,0,0,0,0
484101412,0,0,0,0,0
484305368,0,0,0,0,0
484508375,0,0,0,0,0
484711782,0,0,0,0,0
484914763,0,0,0,0,0
485114861,0,0,0,0,0
485318024,0,0,0,0,0
485521519,0,0,0,0,0
485721532,0,0,0,0,0
485924371,0,0,0,0,0
486126968,0,0,0,0,0
486326959,0,0,0,0,0
486530753,0,0,0,0,0
486734060,0,0,0,0,0
486937248,0,0,0,0,0
487141367,0,0,0,0,0
487344451,0,0,0,0,0
487546964,0,0,0,0,0
487747014,0,0,0,0,0
487946999,0,0,0,0,0
488150147,0,0,0,0,0
488353216,0,0,0,0,0
488557504,0,0,0,0,0
488760587,0,0,0,0,0
488963774,0,0,0,0,0
489167182,0,0,0,0,0
489370786,0,0,0,0,0
489570001,0,0,0,0,0
489773457,0,0,0,0,0
489973230,0,0,0,0,0
490176449,0,0,0,0,0
490379607,0,0,0,0,0
490582977,0,0,0,0,0
490786987,0,0,0,0,0
490986207,0,0,0,0,0
491189234,0,0,0,0,0
491392600,0,0,0,0,0
492002918,0,0,0,0,0
492206018,0,0,0,0,0
492406049,0,0,0,0,0
492609246,0,0,0,0,0
492812545,0,0,0,0,0
493015663,0,0,0,0,0
493219589,0,0,0,0,0
493422788,0,0,0,0,0
493626035,0,0,0,0,0
493825953,0,0,0,0,0
494029221,0,0,0,0,0
494232548,0,0,0,0,0
494434829,0,0,0,0,0
494635627,0,0,0,0,0
494838861,0,0,0,0,0
495042055,0,0,0,0,0
495244409,0,0,0,0,0
495445402,0,0,0,0,0
495648445,0,0,0,0,0
496662033,0,0,0,0,0
496865341,0,0,0,0,0
497068377,0,0,0,0,0
497271763,0,0,0,0,0
497475628,0,0,0,0,0
497678824,0,0,0,0,0
497882022,0,0,0,0,0
498082185,0,0,0,0,0
498285241,0,0,0,0,0
498488434,0,0,0,0,0
498691656,0,0,0,0,0
498894976,0,0,0,0,0
499095138,0,0,0,0,0
499298120,0,0,0,0,0
499501401,0,0,0,0,0
499705346,0,0,0,0,0
499908424,0,0,0,0,0
500111751,0,0,0,0,0
500314834,0,0,0,0,0
500518813,0,0,0,0,0
500718035,0,0,0,0,0
500921397,0,0,0,0,0
501121407,0,0,0,0,0
501324594,0,0,0,0,0
501527753,0,0,0,0,0
501730831,0,0,0,0,0
501934970,0,0,0,0,0
502137973,0,0,0,0,0
502341353,0,0,0,0,0
502544427,0,0,0,0,0
502744598,0,0,0,0,0
502947795,0,0,0,0,0
503150851,0,0,0,0,0
503350848,0,0,0,0,0
503554028,0,0,0,0,0
503757257,0,0,0,0,0
503960368,0,0,0,0,0
504164384,0,0,0,0,0
504367761,0,0,0,0,0
504570783,0,0,0,0,0
504770823,0,0,0,0,0
504974019,0,0,0,0,0
505177206,0,0,0,0,0
505376597,0,0,0,0,0
505580445,0,0,0,0,0
505783576,0,0,0,0,0
505986997,0,0,0,0,0
506190028,0,0,0,0,0
506394152,0,0,0,0,0
506597221,0,0,0,0,0
506800443,0,0,0,0,0
507003661,0,0,0,0,0
507203792,0,0,0,0,0
507407111,0,0,0,0,0
507606053,0,0,0,0,0
507809265,0,0,0,0,0
508009384,0,0,0,0,0
508212424,0,0,0,0,0
508415591,0,0,0,0,0
508616005,0,0,0,0,0
508818761,0,0,0,0,0
509022043,0,0,0,0,0
509226850,0,0,0,0,0
509425361,0,0,0,0,0
509628458,0,0,0,0,0
509831800,0,0,0,0,0
510031626,0,0,0,0,0
510234841,0,0,0,0,0
510434204,0,0,0,0,0
510636603,0,0,0,0,0
510837176,0,0,0,0,0
511040445,0,0,0,0,0
511243651,0,0,0,0,0
511447921,0,0,0,0,0
511650802,0,0,0,0,0
511854203,0,0,0,0,0
512057238,0,0,0,0,0
512256606,0,0,0,0,0
512460570,0,0,0,0,0
512663656,0,0,0,0,0
512866843,0,0,0,0,0
513067109,0,0,0,0,0
513270205,0,0,0,0,0
513473257,0,0,0,0,0
513675000,0,0,0,0,0
513876524,0,0,0,0,0
514079598,0,0,0,0,0
514282795,0,0,0,0,0
514486952,0,0,0,0,0
514690164,0,0,0,0,0
514893226,0,0,0,0,0
515096596,0,0,0,0,0
515296443,0,0,0,0,0
515499616,0,0,0,0,0
515702781,0,0,0,0,0
515902971,0,0,0,0,0
516106345,0,0,0,0,0
516308401,0,0,0,0,0
516512575,0,0,0,0,0
516712751,0,0,0,0,0
516911753,0,0,0,0,0
517114950,0,0,0,0,0
517315580,0,0,0,0,0
517518018,0,0,0,0,0
517721491,0,0,0,0,0
517924533,0,0,0,0,0
518123617,0,0,0,0,0
518323936,0,0,0,0,0
518526955,0,0,0,0,0
518730796,0,0,0,0,0
518934038,0,0,0,0,0
519137189,0,0,0,0,0
519340398,0,0,0,0,0
519544423,0,0,0,0,0
520354192,0,0,0,0,0
520557373,0,0,0,0,0
520760549,0,0,0,0,0
520961413,0,0,0,0,0
521163765,0,0,0,0,0
521366984,0,0,0,0,0
521570039,0,0,0,0,0
521773381,0,0,0,0,0
521977498,0,0,0,0,0
522176721,0,0,0,0,0
522379751,0,0,0,0,0
522579654,0,0,0,0,0
522782949,0,0,0,0,0
522986054,0,0,0,0,0
523189214,0,0,0,0,0
523393239,0,0,0,0,0
523596601,0,0,0,0,0
523799923,0,0,0,0,0
524002950,0,0,0,0,0
524202988,0,0,0,0,0
524406151,0,0,0,0,0
524609393,0,0,0,0,0
524809216,0,0,0,0,0
525012550,0,0,0,0,0
525215636,0,0,0,0,0
525418824,0,0,0,0,0
525622975,0,0,0,0,0
525825984,0,0,0,0,0
526029341,0,0,0,0,0
526232525,0,0,0,0,0
526432443,0,0,0,0,0
526635652,0,0,0,0,0
526838819,0,0,0,0,0
527038862,0,0,0,0,0
527242026,0,0,0,0,0
527445235,0,0,0,0,0
527648447,0,0,0,0,0
527852449,0,0,0,0,0
528461235,0,0,0,0,0
528662178,0,0,0,0,0
528865229,0,0,0,0,0
529068455,0,0,0,0,0
529268413,0,0,0,0,0
529471781,0,0,0,0,0
529675026,0,0,0,0,0
529878039,0,0,0,0,0
530082062,0,0,0,0,0
530285211,0,0,0,0,0
531697344,0,0,0,0,0
531900545,0,0,0,0,0
532103635,0,0,0,0,0
532307960,0,0,0,0,0
532510805,0,0,0,0,0
532713957,0,0,0,0,0
532913343,0,0,0,0,0
533117260,0,0,0,0,0
533320452,0,0,0,0,0
533520395,0,0,0,0,0
533722824,0,0,0,0,0
533922848,0,0,0,0,0
534126049,0,0,0,0,0
534329250,0,0,0,0,0
534533220,0,0,0,0,0
534736698,0,0,0,0,0
534939618,0,0,0,0,0
535141255,0,0,0,0,0
535346958,0,0,0,0,0
535550157,0,0,0,0,0
535753404,0,0,0,0,0
535953220,0,0,0,0,0
536156531,0,0,0,0,0
536359600,0,0,0,0,0
536562824,0,0,0,0,0
536766844,0,0,0,0,0
536970194,0,0,0,0,0
537173216,0,0,0,0,0
537377407,0,0,0,0,0
537576871,0,0,0,0,0
537779783,0,0,0,0,0
537982764,0,0,0,0,0
